id,text,label
sample_05123,"Title: Cleans & lathers well but its overwhelming sweet minty fragrance is a turn off & it left a residue on my skin
Review: This lathers up well and does not sting my eyes. I feel clean after using this body wash. However, it has a strong minty fragrance that has cloyingly sweet overtones and I feel it left a residue on my body. It is for these two reasons that I do not like this body wash.",0
sample_03508,"Title: Great attractive and fresh smelling
Review: I love Dial products and I have used them for most of my life. This foaming handwash is a must have for any household. Antibacterial, I keep it on my kitchen and bath sinks and it helps me and my guests stay healthy and clean. I love the scents of this package, particularly the lavender as it makes me feel fresh as well, and the containers are attractive and look great on my countertops. If you care about your family and friends, drop the bar soap and keep these instead near your sinks for daily use.",2
sample_05282,"Title: Get It!!
Review: OMGEE! As someone who has always struggled with underarm odor, I Love this stuff! I was previously using Dove Dry Spray and it eventually stopped working, but Im on my 3rd can of this spray now, and it's going Strong!!! It could probably last all day but because of my history, I dont like to chance it. So I normally do 4 sprays total, a day. It smells good as well. Perhaps a pear smell? And it disappears once its on. The only reason I have rated it 4 instead of 5 stars is because something is wrong with the spray nozzle. It only sprays out adequately when the bottle is upside down. And that has happened with all 3 bottles I have purchased. (Not on Amazon). But I feel thats a small price to pay for such a Great product! Hopefully they fix the nozzle.",2
sample_04879,"Title: Nice, inexpensive nude pallet.
Review: I bought this to create work appropriate looks, and it works well for that. I think it would be a better palate if it included a darker shade, however. Good mix of matte and shimmer shades. It's much less expensive ($5?) on amazon than at CVS.",2
sample_01274,"Title: nice
Review: very small which i wanted  but i only hear sound from ONE speaker on my TV  .. but for the price ill keep them  i like the size  ...  its for a 19""  TV  so  it works  sounds better than the TV speaker  i gotta see if i can figure out the settings inside the TV  maybe its just single  ill look on the TV remote later  but  sound from both speakers woulda been nice  i mean otherwise what is the point !",1
sample_00506,"Title: Wow
Review: This is awesome!!! Staying in RV for 2 months and we are so happy we got this!!!",2
sample_06138,"Title: Very Nice
Review: These are super cute rain boots. They are a little heavy, not too much. Super comfortable and very fashionable.",2
sample_03754,"Title: Not really a great clipper set
Review: Not really a great clipper set.  Does not cut close enough on black hair to get a really close ceasar cut.",0
sample_06370,"Title: Not flattering
Review: They fit super weird in the crotch area. It bulges out. I won't wear them!!!",0
sample_04028,"Title: Back scrubber
Review: Absolutely love this, and at such a great price, only con would be wish it was a few inches longer. Highly recommended.",2
sample_02411,"Title: Canon PowerShot ELPH
Review: It will work just fine. But not for the camera I got it for, it's too big.",2
sample_05461,"Title: Gave me a rash
Review: I have purchased  this hand soap in the past with no problems. This purchase  isn't good at all. With pandemic wash my hands like a surgeon. I have a terrible rash  going up  my arm, and it is so watered down it's ridiculous!<br /><br />Don't purchase again.",0
sample_02676,"Title: The sound was great but the quality isn't top notch
Review: These broke not long after purchase. The sound was great but the quality isn't top notch.",0
sample_06617,"Title: A Tiny Robe for an X-Large!
Review: This is a cute robe, BUT it must be a child's X-Large!",0
sample_05449,"Title: Eye cream
Review: I purchased this first for my mom for her christmas stocking.  She loved it so much that I purchased some for myself.  It's lovely.  I don't think it does anything miraculous, but a very small amount goes a LONG ways.  It has a lovely, very light scent.  I just like it!  I will keep purchasing it.",2
sample_02861,"Title: Item Returned
Review: This item was returned for inferior quality video, and processing power. Also, the UI made it a pain to deal with especially since I am a fan of Stock Android UI (such as on Nexus devices).",0
sample_06784,"Title: Color different in person
Review: This is an ok romper but the color is a lot more neon orange then the pretty orange/reddish shown in the picture. The fit is ok, and the material is comfortable. Would be better in a different color.",1
sample_01853,"Title: love the color
Review: the left and right clicks sort of stick making it hard to play my games. will keep it for a backup",0
sample_00077,"Title: Product functions are too susceptible to breaking.
Review: This would be a great product, but after about nine months this CD player became defective and the cassette player it almost impossible to work. The sound is a lot lower than expected without external speakers. One thing I love is the turntable And the tuner is good.",0
